order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2017-135307,2017-11-26,2017-11-27,"First Class",LS-17245,Consumer,"United States",Gladstone,Missouri,Central,TEC-AC-10002399,Technology,Accessories,"SanDisk Cruzer 32 GB USB Flash Drive",38.04,2,0.00,12.1728
CA-2016-106341,2016-10-20,2016-10-23,"First Class",LF-17185,Consumer,"United States",Newark,Ohio,East,OFF-AR-10002053,"Office Supplies",Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.15,3,0.20,0.7152
CA-2017-163405,2017-12-21,2017-12-25,"Standard Class",BN-11515,Consumer,"United States","Los Angeles",California,West,OFF-AR-10003811,"Office Supplies",Art,"Newell 327",6.63,3,0.00,1.7901
CA-2017-163405,2017-12-21,2017-12-25,"Standard Class",BN-11515,Consumer,"United States","Los Angeles",California,West,OFF-AR-10001246,"Office Supplies",Art,"Newell 317",5.88,2,0.00,1.7052
CA-2017-127432,2017-01-22,2017-01-27,"Standard Class",AD-10180,"Home Office","United States","Great Falls",Montana,West,TEC-CO-10003236,Technology,Copiers,"Canon Image Class D660 Copier",2999.95,5,0.00,1379.9770
CA-2017-127432,2017-01-22,2017-01-27,"Standard Class",AD-10180,"Home Office","United States","Great Falls",Montana,West,OFF-ST-10004507,"Office Supplies",Storage,"Advantus Rolling Storage Box",51.45,3,0.00,13.8915
CA-2017-127432,2017-01-22,2017-01-27,"Standard Class",AD-10180,"Home Office","United States","Great Falls",Montana,West,OFF-PA-10001667,"Office Supplies",Paper,"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)",11.96,2,0.00,5.3820
CA-2017-127432,2017-01-22,2017-01-27,"Standard Class",AD-10180,"Home Office","United States","Great Falls",Montana,West,OFF-ST-10004459,"Office Supplies",Storage,"Tennsco Single-Tier Lockers",1126.02,3,0.00,56.3010
CA-2015-157812,2015-03-22,2015-03-26,"Standard Class",DB-13210,Consumer,"United States",Houston,Texas,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.39,1,0.20,5.2877
CA-2015-157812,2015-03-22,2015-03-26,"Standard Class",DB-13210,Consumer,"United States",Houston,Texas,Central,OFF-ST-10000736,"Office Supplies",Storage,"Carina Double Wide Media Storage Towers in Natural & Black",129.57,2,0.20,-25.9136
CA-2015-157812,2015-03-22,2015-03-26,"Standard Class",DB-13210,Consumer,"United States",Houston,Texas,Central,OFF-BI-10000285,"Office Supplies",Binders,"XtraLife ClearVue Slant-D Ring Binders by Cardinal",14.11,9,0.80,-21.1680
CA-2017-145142,2017-01-23,2017-01-25,"First Class",MC-17605,Corporate,"United States",Detroit,Michigan,Central,FUR-TA-10001857,Furniture,Tables,"Balt Solid Wood Rectangular Table",210.98,2,0.00,21.0980
US-2016-139486,2016-05-21,2016-05-23,"First Class",LH-17155,Consumer,"United States","Los Angeles",California,West,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",55.18,3,0.20,-12.4146
US-2016-139486,2016-05-21,2016-05-23,"First Class",LH-17155,Consumer,"United States","Los Angeles",California,West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",66.26,2,0.00,27.1666
CA-2015-158792,2015-12-26,2016-01-02,"Standard Class",BD-11605,Consumer,"United States",Lawrence,Massachusetts,East,OFF-FA-10002815,"Office Supplies",Fasteners,Staples,22.20,5,0.00,10.4340
CA-2017-113558,2017-10-21,2017-10-26,"Standard Class",PH-18790,"Home Office","United States",Lakeland,Florida,South,FUR-CH-10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",683.95,3,0.20,42.7470
CA-2017-113558,2017-10-21,2017-10-26,"Standard Class",PH-18790,"Home Office","United States",Lakeland,Florida,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.70,3,0.20,5.1408
US-2015-138303,2015-09-03,2015-09-07,"Standard Class",MG-18145,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-ST-10004963,"Office Supplies",Storage,"Eldon Gobal File Keepers",36.34,3,0.20,-7.2672
US-2015-138303,2015-09-03,2015-09-07,"Standard Class",MG-18145,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-SU-10002881,"Office Supplies",Supplies,"Martin Yale Chadless Opener Electric Letter Opener",666.25,1,0.20,-149.9058
US-2015-138303,2015-09-03,2015-09-07,"Standard Class",MG-18145,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-EN-10001335,"Office Supplies",Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.51,6,0.20,19.6920
CA-2015-102848,2015-11-07,2015-11-09,"Second Class",KB-16240,Corporate,"United States","Los Angeles",California,West,FUR-CH-10000595,Furniture,Chairs,"Safco Contoured Stacking Chairs",190.72,1,0.20,11.9200
US-2017-129441,2017-09-07,2017-09-11,"Standard Class",JC-15340,Consumer,"United States","Los Angeles",California,West,FUR-FU-10000448,Furniture,Furnishings,"Tenex Chairmats For Use With Carpeted Floors",47.94,3,0.00,2.3970
CA-2016-168753,2016-05-29,2016-06-01,"Second Class",RL-19615,Consumer,"United States",Montgomery,Alabama,South,TEC-PH-10000984,Technology,Phones,"Panasonic KX-TG9471B",979.95,5,0.00,274.3860
CA-2016-168753,2016-05-29,2016-06-01,"Second Class",RL-19615,Consumer,"United States",Montgomery,Alabama,South,OFF-BI-10002557,"Office Supplies",Binders,"Presstex Flexible Ring Binders",22.75,5,0.00,11.3750
CA-2016-126613,2016-07-10,2016-07-16,"Standard Class",AA-10375,Consumer,"United States",Mesa,Arizona,West,OFF-ST-10001325,"Office Supplies",Storage,"Sterilite Officeware Hinged File Box",16.77,2,0.20,1.4672
US-2017-122637,2017-09-03,2017-09-08,"Second Class",EP-13915,Consumer,"United States",Chicago,Illinois,Central,OFF-BI-10002429,"Office Supplies",Binders,"Premier Elliptical Ring Binder, Black",42.62,7,0.80,-68.1856
CA-2015-147851,2015-12-03,2015-12-08,"Standard Class",MP-17470,"Home Office","United States","New York City","New York",East,OFF-BI-10004528,"Office Supplies",Binders,"Cardinal Poly Pocket Divider Pockets for Ring Binders",10.75,4,0.20,3.3600
CA-2015-134894,2015-12-07,2015-12-11,"Standard Class",DK-12985,Consumer,"United States",Henderson,Kentucky,South,OFF-AP-10001271,"Office Supplies",Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",152.94,3,0.00,41.2938
CA-2015-134894,2015-12-07,2015-12-11,"Standard Class",DK-12985,Consumer,"United States",Henderson,Kentucky,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0.00,70.9800
CA-2014-140795,2014-02-01,2014-02-03,"First Class",BD-11500,Consumer,"United States","Green Bay",Wisconsin,Central,TEC-AC-10001432,Technology,Accessories,"Enermax Aurora Lite Keyboard",468.90,6,0.00,206.3160
CA-2016-136924,2016-07-14,2016-07-17,"First Class",ES-14080,Corporate,"United States",Tucson,Arizona,West,TEC-PH-10002262,Technology,Phones,"LG Electronics Tone+ HBS-730 Bluetooth Headset",380.86,8,0.20,38.0864
US-2015-120161,2015-12-18,2015-12-23,"Standard Class",LM-17065,Consumer,"United States",Springfield,Ohio,East,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",646.78,9,0.20,-145.5246
CA-2014-103849,2014-05-11,2014-05-16,"Standard Class",PG-18895,Consumer,"United States","Fort Worth",Texas,Central,TEC-AC-10001465,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",58.11,2,0.20,7.2640
CA-2014-103849,2014-05-11,2014-05-16,"Standard Class",PG-18895,Consumer,"United States","Fort Worth",Texas,Central,TEC-PH-10002597,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",100.79,1,0.20,6.2995
CA-2014-103849,2014-05-11,2014-05-16,"Standard Class",PG-18895,Consumer,"United States","Fort Worth",Texas,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,4,0.60,-84.2928
CA-2017-162929,2017-11-19,2017-11-22,"First Class",AS-10135,"Home Office","United States","New York City","New York",East,OFF-BI-10000404,"Office Supplies",Binders,"Avery Printable Repositionable Plastic Tabs",41.28,6,0.20,13.9320
CA-2017-162929,2017-11-19,2017-11-22,"First Class",AS-10135,"Home Office","United States","New York City","New York",East,OFF-PA-10002986,"Office Supplies",Paper,"Xerox 1898",13.36,2,0.00,6.4128
CA-2015-113173,2015-11-15,2015-11-17,"Second Class",DK-13225,Corporate,"United States",Chicago,Illinois,Central,OFF-ST-10000604,"Office Supplies",Storage,"Home/Office Personal File Carts",250.27,9,0.20,15.6420
CA-2015-113173,2015-11-15,2015-11-17,"Second Class",DK-13225,Corporate,"United States",Chicago,Illinois,Central,OFF-BI-10004738,"Office Supplies",Binders,"Flexible Leather- Look Classic Collection Ring Binder",11.36,3,0.80,-17.0460
CA-2015-113173,2015-11-15,2015-11-17,"Second Class",DK-13225,Corporate,"United States",Chicago,Illinois,Central,OFF-SU-10001935,"Office Supplies",Supplies,"Staple remover",8.72,5,0.20,-1.7440
CA-2016-136406,2016-04-15,2016-04-17,"Second Class",BD-11320,Consumer,"United States","San Francisco",California,West,FUR-CH-10002024,Furniture,Chairs,"HON 5400 Series Task Chairs for Big and Tall",1121.57,2,0.20,0.0000
CA-2017-112774,2017-09-11,2017-09-12,"First Class",RC-19960,Consumer,"United States",Jacksonville,Florida,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Grantwood Wall Clock",34.50,1,0.20,6.0382
CA-2017-101945,2017-11-24,2017-11-28,"Standard Class",GT-14710,Consumer,"United States",Houston,Texas,Central,OFF-FA-10004248,"Office Supplies",Fasteners,"Advantus T-Pin Paper Clips",10.82,3,0.20,2.5707
CA-2017-100650,2017-06-29,2017-07-03,"Second Class",DK-13225,Corporate,"United States",Anaheim,California,West,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",1295.78,2,0.00,310.9872
CA-2014-155852,2014-03-03,2014-03-07,"Second Class",AJ-10945,Consumer,"United States",Wilmington,"North Carolina",South,OFF-AR-10003560,"Office Supplies",Art,"Zebra Zazzle Fluorescent Highlighters",19.46,4,0.20,3.4048
CA-2016-113243,2016-06-10,2016-06-15,"Standard Class",OT-18730,Consumer,"United States","Los Angeles",California,West,OFF-LA-10001297,"Office Supplies",Labels,"Avery 473",20.70,2,0.00,9.9360
CA-2016-113243,2016-06-10,2016-06-15,"Standard Class",OT-18730,Consumer,"United States","Los Angeles",California,West,FUR-TA-10004256,Furniture,Tables,"Bretford Just In Time Height-Adjustable Multi-Task Work Tables",1335.68,4,0.20,-217.0480
CA-2016-113243,2016-06-10,2016-06-15,"Standard Class",OT-18730,Consumer,"United States","Los Angeles",California,West,OFF-PA-10003441,"Office Supplies",Paper,"Xerox 226",32.40,5,0.00,15.5520
CA-2017-118731,2017-11-20,2017-11-22,"Second Class",LP-17080,Consumer,"United States","San Francisco",California,West,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",42.60,3,0.00,16.6140
CA-2017-118731,2017-11-20,2017-11-22,"Second Class",LP-17080,Consumer,"United States","San Francisco",California,West,OFF-BI-10000069,"Office Supplies",Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,7,0.20,27.3182
CA-2014-145576,2014-09-14,2014-09-18,"Second Class",CA-12775,Consumer,"United States",Tampa,Florida,South,OFF-AP-10003914,"Office Supplies",Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.00,5,0.20,1.3000
CA-2014-145576,2014-09-14,2014-09-18,"Second Class",CA-12775,Consumer,"United States",Tampa,Florida,South,FUR-FU-10004020,Furniture,Furnishings,"Advantus Panel Wall Acrylic Frame",13.13,3,0.20,3.7743
CA-2015-130736,2015-12-07,2015-12-09,"First Class",JF-15490,Consumer,"United States",Seattle,Washington,West,OFF-FA-10003467,"Office Supplies",Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.00,0.0000
CA-2015-130736,2015-12-07,2015-12-09,"First Class",JF-15490,Consumer,"United States",Seattle,Washington,West,OFF-LA-10000634,"Office Supplies",Labels,"Avery 509",2.61,1,0.00,1.2006
CA-2017-137099,2017-12-07,2017-12-10,"First Class",FP-14320,Consumer,"United States","Los Angeles",California,West,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",374.38,3,0.20,46.7970
CA-2017-156951,2017-10-01,2017-10-08,"Standard Class",EB-13840,Corporate,"United States",Seattle,Washington,West,OFF-PA-10004530,"Office Supplies",Paper,"Personal Creations Ink Jet Cards and Labels",91.84,8,0.00,45.0016
CA-2017-156951,2017-10-01,2017-10-08,"Standard Class",EB-13840,Corporate,"United States",Seattle,Washington,West,OFF-BI-10001107,"Office Supplies",Binders,"GBC White Gloss Covers, Plain Front",81.09,7,0.20,27.3672
CA-2017-156951,2017-10-01,2017-10-08,"Standard Class",EB-13840,Corporate,"United States",Seattle,Washington,West,OFF-PA-10004451,"Office Supplies",Paper,"Xerox 222",19.44,3,0.00,9.3312
CA-2017-156951,2017-10-01,2017-10-08,"Standard Class",EB-13840,Corporate,"United States",Seattle,Washington,West,FUR-CH-10004997,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",451.15,3,0.20,0.0000
CA-2017-164826,2017-12-28,2018-01-04,"Standard Class",JF-15415,Consumer,"United States","New York City","New York",East,OFF-LA-10001297,"Office Supplies",Labels,"Avery 473",72.45,7,0.00,34.7760
CA-2017-164826,2017-12-28,2018-01-04,"Standard Class",JF-15415,Consumer,"United States","New York City","New York",East,OFF-FA-10000585,"Office Supplies",Fasteners,"OIC Bulk Pack Metal Binder Clips",13.96,4,0.00,6.4216
CA-2017-164826,2017-12-28,2018-01-04,"Standard Class",JF-15415,Consumer,"United States","New York City","New York",East,OFF-BI-10001922,"Office Supplies",Binders,"Storex Dura Pro Binders",33.26,7,0.20,11.2266
CA-2017-164826,2017-12-28,2018-01-04,"Standard Class",JF-15415,Consumer,"United States","New York City","New York",East,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",14.85,3,0.00,4.0095
CA-2016-127250,2016-11-03,2016-11-07,"Standard Class",SF-20200,Consumer,"United States",Marysville,Washington,West,OFF-AR-10003394,"Office Supplies",Art,"Newell 332",8.82,3,0.00,2.3814
CA-2015-149713,2015-09-18,2015-09-22,"Second Class",TG-21640,Consumer,"United States","Long Beach",California,West,OFF-PA-10004530,"Office Supplies",Paper,"Personal Creations Ink Jet Cards and Labels",160.72,14,0.00,78.7528
CA-2015-149713,2015-09-18,2015-09-22,"Second Class",TG-21640,Consumer,"United States","Long Beach",California,West,OFF-PA-10001450,"Office Supplies",Paper,"Rediform S.O.S. Phone Message Books",19.92,4,0.00,9.7608
CA-2015-149713,2015-09-18,2015-09-22,"Second Class",TG-21640,Consumer,"United States","Long Beach",California,West,OFF-SU-10001574,"Office Supplies",Supplies,"Acme Value Line Scissors",7.30,2,0.00,2.1900
CA-2017-118640,2017-07-20,2017-07-26,"Standard Class",CS-11950,Consumer,"United States",Chicago,Illinois,Central,OFF-ST-10002974,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.71,2,0.20,8.7140
CA-2017-118640,2017-07-20,2017-07-26,"Standard Class",CS-11950,Consumer,"United States",Chicago,Illinois,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14", Brown",8.79,1,0.60,-5.7148
CA-2015-132906,2015-09-10,2015-09-14,"Standard Class",CC-12145,Consumer,"United States","Los Angeles",California,West,OFF-SU-10004498,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",51.52,4,0.00,1.5456
CA-2017-145233,2017-12-01,2017-12-05,"Standard Class",DV-13465,Consumer,"United States",Denver,Colorado,West,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",470.38,3,0.20,52.9173
CA-2017-145233,2017-12-01,2017-12-05,"Standard Class",DV-13465,Consumer,"United States",Denver,Colorado,West,TEC-PH-10000586,Technology,Phones,"AT&T SB67148 SynJ",105.58,2,0.20,9.2386
CA-2017-145233,2017-12-01,2017-12-05,"Standard Class",DV-13465,Consumer,"United States",Denver,Colorado,West,OFF-AP-10000358,"Office Supplies",Appliances,"Fellowes Basic Home/Office Series Surge Protectors",31.15,3,0.20,3.5046
CA-2017-145233,2017-12-01,2017-12-05,"Standard Class",DV-13465,Consumer,"United States",Denver,Colorado,West,OFF-BI-10002764,"Office Supplies",Binders,"Recycled Pressboard Report Cover with Reinforced Top Hinge",6.78,7,0.70,-4.7481
CA-2017-145233,2017-12-01,2017-12-05,"Standard Class",DV-13465,Consumer,"United States",Denver,Colorado,West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",406.37,4,0.20,30.4776
CA-2015-128139,2015-07-03,2015-07-09,"Standard Class",BD-11725,Consumer,"United States",Richmond,Kentucky,South,FUR-CH-10003956,Furniture,Chairs,"Novimex High-Tech Fabric Mesh Task Chair",70.98,1,0.00,4.9686
CA-2015-128139,2015-07-03,2015-07-09,"Standard Class",BD-11725,Consumer,"United States",Richmond,Kentucky,South,OFF-LA-10003930,"Office Supplies",Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0.00,144.5157
US-2016-156986,2016-03-20,2016-03-24,"Standard Class",ZC-21910,Consumer,"United States",Salem,Oregon,West,TEC-PH-10003800,Technology,Phones,"i.Sound Portable Power - 8000 mAh",84.78,2,0.20,-20.1362
US-2016-156986,2016-03-20,2016-03-24,"Standard Class",ZC-21910,Consumer,"United States",Salem,Oregon,West,OFF-PA-10002005,"Office Supplies",Paper,"Xerox 225",20.74,4,0.20,7.2576
US-2016-156986,2016-03-20,2016-03-24,"Standard Class",ZC-21910,Consumer,"United States",Salem,Oregon,West,OFF-BI-10002498,"Office Supplies",Binders,"Clear Mylar Reinforcing Strips",16.82,3,0.70,-12.8961
US-2016-156986,2016-03-20,2016-03-24,"Standard Class",ZC-21910,Consumer,"United States",Salem,Oregon,West,OFF-PA-10004101,"Office Supplies",Paper,"Xerox 1894",10.37,2,0.20,3.6288
CA-2014-135405,2014-01-09,2014-01-13,"Standard Class",MS-17830,Consumer,"United States",Laredo,Texas,Central,OFF-AR-10004078,"Office Supplies",Art,"Newell 312",9.34,2,0.20,1.1680
CA-2014-135405,2014-01-09,2014-01-13,"Standard Class",MS-17830,Consumer,"United States",Laredo,Texas,Central,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",31.20,3,0.20,9.7500
CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,Consumer,"United States","San Diego",California,West,OFF-AP-10004708,"Office Supplies",Appliances,"Fellowes Superior 10 Outlet Split Surge Protector",76.12,2,0.00,22.0748
CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,Consumer,"United States","San Diego",California,West,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.98,3,0.20,434.9913
CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,Consumer,"United States","San Diego",California,West,TEC-PH-10002398,Technology,Phones,"AT&T 1070 Corded Phone",445.96,5,0.20,55.7450
CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,Consumer,"United States","San Diego",California,West,FUR-FU-10001979,Furniture,Furnishings,"Dana Halogen Swing-Arm Architect Lamp",327.76,8,0.00,91.7728
CA-2016-120180,2016-07-14,2016-07-16,"First Class",TP-21130,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-SU-10004115,"Office Supplies",Supplies,"Acme Stainless Steel Office Snips",11.63,2,0.20,1.0178
US-2016-100720,2016-07-16,2016-07-21,"Standard Class",CK-12205,Consumer,"United States",Philadelphia,Pennsylvania,East,TEC-PH-10001425,Technology,Phones,"Mophie Juice Pack Helium for iPhone",143.98,3,0.40,-28.7964
US-2016-100720,2016-07-16,2016-07-21,"Standard Class",CK-12205,Consumer,"United States",Philadelphia,Pennsylvania,East,TEC-PH-10003963,Technology,Phones,"GE 2-Jack Phone Line Splitter",494.38,4,0.40,-115.3544
US-2016-100720,2016-07-16,2016-07-21,"Standard Class",CK-12205,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-SU-10001574,"Office Supplies",Supplies,"Acme Value Line Scissors",5.84,2,0.20,0.7300
CA-2014-149958,2014-03-15,2014-03-19,"Standard Class",AS-10240,Consumer,"United States",Tampa,Florida,South,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",142.78,1,0.20,17.8470
CA-2014-149958,2014-03-15,2014-03-19,"Standard Class",AS-10240,Consumer,"United States",Tampa,Florida,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.70,3,0.20,5.1408
CA-2014-149958,2014-03-15,2014-03-19,"Standard Class",AS-10240,Consumer,"United States",Tampa,Florida,South,OFF-BI-10000773,"Office Supplies",Binders,"Insertable Tab Post Binder Dividers",7.22,3,0.70,-5.5338
CA-2014-149958,2014-03-15,2014-03-19,"Standard Class",AS-10240,Consumer,"United States",Tampa,Florida,South,OFF-BI-10001543,"Office Supplies",Binders,"GBC VeloBinder Manual Binding System",43.19,4,0.70,-31.6712
CA-2014-149958,2014-03-15,2014-03-19,"Standard Class",AS-10240,Consumer,"United States",Tampa,Florida,South,OFF-PA-10002120,"Office Supplies",Paper,"Xerox 1889",131.90,3,0.20,47.8152
US-2014-105767,2014-05-23,2014-05-27,"Standard Class",AR-10510,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-BI-10000848,"Office Supplies",Binders,"Angle-D Ring Binders",3.28,2,0.70,-2.6256
US-2014-105767,2014-05-23,2014-05-27,"Standard Class",AR-10510,Consumer,"United States",Philadelphia,Pennsylvania,East,OFF-AR-10001246,"Office Supplies",Art,"Newell 317",21.17,9,0.20,2.3814
US-2014-105767,2014-05-23,2014-05-27,"Standard Class",AR-10510,Consumer,"United States",Philadelphia,Pennsylvania,East,TEC-PH-10003092,Technology,Phones,"Motorola L804",55.19,2,0.40,-10.1178
CA-2016-161816,2016-04-28,2016-05-01,"First Class",NB-18655,Corporate,"United States",Dallas,Texas,Central,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",369.58,3,0.20,41.5773
CA-2016-161816,2016-04-28,2016-05-01,"First Class",NB-18655,Corporate,"United States",Dallas,Texas,Central,OFF-LA-10004345,"Office Supplies",Labels,"Avery 493",15.71,4,0.20,5.6956
CA-2016-121223,2016-09-11,2016-09-13,"Second Class",GD-14590,Corporate,"United States",Philadelphia,Pennsylvania,East,OFF-PA-10001204,"Office Supplies",Paper,"Xerox 1972",8.45,2,0.20,2.6400
CA-2016-121223,2016-09-11,2016-09-13,"Second Class",GD-14590,Corporate,"United States",Philadelphia,Pennsylvania,East,TEC-PH-10004667,Technology,Phones,"Cisco 8x8 Inc. 6753i IP Business Phone System",728.95,9,0.40,-157.9383
CA-2017-138611,2017-11-14,2017-11-17,"Second Class",CK-12595,Consumer,"United States","Grove City",Ohio,East,TEC-PH-10000011,Technology,Phones,"PureGear Roll-On Screen Protector",119.94,10,0.40,15.9920
CA-2017-138611,2017-11-14,2017-11-17,"Second Class",CK-12595,Consumer,"United States","Grove City",Ohio,East,OFF-BI-10002949,"Office Supplies",Binders,"Prestige Round Ring Binders",3.65,2,0.70,-2.7968
CA-2017-117947,2017-08-18,2017-08-23,"Second Class",NG-18355,Corporate,"United States","New York City","New York",East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2,0.00,15.7872
CA-2017-117947,2017-08-18,2017-08-23,"Second Class",NG-18355,Corporate,"United States","New York City","New York",East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.00,3.0814
CA-2017-117947,2017-08-18,2017-08-23,"Second Class",NG-18355,Corporate,"United States","New York City","New York",East,OFF-BI-10002824,"Office Supplies",Binders,"Recycled Easel Ring Binders",107.42,9,0.20,33.5700
CA-2017-117947,2017-08-18,2017-08-23,"Second Class",NG-18355,Corporate,"United States","New York City","New York",East,TEC-PH-10002538,Technology,Phones,"Grandstream GXP1160 VoIP phone",37.91,1,0.00,10.9939
CA-2017-117947,2017-08-18,2017-08-23,"Second Class",NG-18355,Corporate,"United States","New York City","New York",East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14" Putty-Colored Wall Clock",88.02,3,0.00,27.2862
US-2014-111171,2014-12-26,2014-12-31,"Standard Class",CA-12265,Consumer,"United States",Chicago,Illinois,Central,OFF-BI-10002103,"Office Supplies",Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.80,-14.7730
CA-2015-138009,2015-11-29,2015-12-03,"Standard Class",SF-20965,Corporate,"United States",Dearborn,Michigan,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0.00,87.5684
CA-2015-138009,2015-11-29,2015-12-03,"Standard Class",SF-20965,Corporate,"United States",Dearborn,Michigan,Central,OFF-AP-10000179,"Office Supplies",Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",555.21,5,0.10,178.9010
CA-2015-138009,2015-11-29,2015-12-03,"Standard Class",SF-20965,Corporate,"United States",Dearborn,Michigan,Central,OFF-ST-10001272,"Office Supplies",Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0.00,130.8700
CA-2015-138009,2015-11-29,2015-12-03,"Standard Class",SF-20965,Corporate,"United States",Dearborn,Michigan,Central,OFF-AR-10004042,"Office Supplies",Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,9,0.00,46.9278
CA-2017-163020,2017-09-15,2017-09-19,"Standard Class",MO-17800,"Home Office","United States","New York City","New York",East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,7,0.00,12.0904
CA-2017-153787,2017-05-19,2017-05-23,"Standard Class",AT-10735,Consumer,"United States",Seattle,Washington,West,OFF-AP-10001563,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",97.16,2,0.00,28.1764
CA-2017-133431,2017-12-17,2017-12-21,"Standard Class",LC-17140,Consumer,"United States","San Francisco",California,West,OFF-BI-10000605,"Office Supplies",Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2" x 11", Executive Red",15.24,5,0.20,5.1435
CA-2017-133431,2017-12-17,2017-12-21,"Standard Class",LC-17140,Consumer,"United States","San Francisco",California,West,OFF-PA-10002615,"Office Supplies",Paper,"Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled",13.23,3,0.00,6.0858
US-2016-135720,2016-12-11,2016-12-13,"Second Class",FM-14380,Consumer,"United States",Aurora,Colorado,West,OFF-ST-10001963,"Office Supplies",Storage,"Tennsco Regal Shelving Units",243.38,3,0.20,-51.7191
US-2016-135720,2016-12-11,2016-12-13,"Second Class",FM-14380,Consumer,"United States",Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",119.80,5,0.20,29.9500
US-2016-135720,2016-12-11,2016-12-13,"Second Class",FM-14380,Consumer,"United States",Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",300.77,4,0.20,30.0768
